run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
3	172	Phox2a	0.05263157894736842	0.0025799793601651187	0.06432748538011696	0.06381148950808394	0	55	5.0	15.0	11.0	8.0
3	157	Kcnip3	0.04487179487179487	0.001695616211745244	0.11538461538461538	0.07770885028949545	4	18	3.0	3.0	2.0	3.0
3	157	Isl1	0.03205128205128205	0.0009098428453267163	0.03205128205128205	0.01054590570719603	4	18	39.0	33.0	7.0	4.0
3	157	Shox2	0.08974358974358974	0.003267162944582299	0.12179487179487179	0.04590570719602978	0	50	7.0	2.0	11.0	2.0
3	157	Tlx3	0.07051282051282051	0.007320099255583127	0.07692307692307693	0.06703887510339124	0	50	4.0	7.0	5.0	3.0
3	157	Six3	0.04487179487179487	0.0012406947890818859	0.05128205128205128	0.008643507030603804	4	18	46.0	18.0	5.0	3.0
3	157	Phox2a	0.05128205128205128	0.005128205128205128	0.0641025641025641	0.12485525227460711	0	50	2.0	11.0	7.0	7.0
3	124	Kcnip3	0.04878048780487805	0.001999200319872051	0.11382113821138212	0.1681327469012395	3	13	1.0	4.0	1.0	1.0
3	124	Isl1	0.032520325203252036	0.0013328002132480341	0.032520325203252036	0.013061442089830734	3	13	40.0	34.0	3.0	4.0
3	124	Shox2	0.0975609756097561	0.008130081300813007	0.11382113821138212	0.11535385845661736	0	43	3.0	4.0	6.0	2.0
3	124	Tlx3	0.05691056910569106	0.006863921098227376	0.06504065040650407	0.06344129015060643	0	43	10.0	10.0	8.0	6.0
3	124	Six3	0.032520325203252036	0.0010662401705984273	0.04065040650406505	0.016993202718912435	3	13	30.0	25.0	5.0	4.0
3	124	Phox2a	0.04065040650406505	0.008396641343462616	0.04878048780487805	0.06164200986272158	0	43	11.0	18.0	4.0	10.0
3	110	Kcnip3	0.045871559633027525	0.0027183146449201497	0.11926605504587157	0.17762487257900103	4	14	1.0	2.0	2.0	2.0
3	110	Isl1	0.03669724770642202	0.0027183146449201497	0.03669724770642202	0.01783893985728848	4	14	31.0	26.0	2.0	3.0
3	110	Shox2	0.09174311926605505	0.010788311247026844	0.11009174311926606	0.16114509004417263	0	33	2.0	3.0	1.0	1.0
3	110	Tlx3	0.05504587155963303	0.00798504926945294	0.05504587155963303	0.039500509683995925	0	33	15.0	12.0	4.0	5.0
3	110	Six3	0.027522935779816515	0.0011892626571525654	0.03669724770642202	0.02344546381243629	4	14	27.0	26.0	6.0	4.0
3	110	Phox2a	0.027522935779816515	0.007220523275569148	0.027522935779816515	0.023190621814475027	0	33	28.0	41.0	5.0	9.0
3	90	Kcnip3	0.056179775280898875	0.01634320735444331	0.0898876404494382	0.1317671092951992	1	21	7.0	5.0	1.0	2.0
3	90	Isl1	0.02247191011235955	0.0	0.02247191011235955	0.14747191011235955	1	21	6.0	46.0	21.0	11.0
3	90	Shox2	0.0898876404494382	0.012640449438202247	0.10112359550561797	0.08605720122574055	0	29	11.0	2.0	5.0	1.0
3	90	Tlx3	0.0449438202247191	0.015066394279877427	0.0449438202247191	0.08695097037793667	0	29	10.0	15.0	2.0	6.0
3	90	Six3	0.02247191011235955	0.0	0.033707865168539325	0.0	1	21	90.0	24.0	21.0	11.0
3	90	Phox2a	0.02247191011235955	0.0	0.02247191011235955	0.0	0	29	90.0	46.0	29.0	12.0
3	76	Kcnip3	0.02666666666666667	0.005225225225225226	0.05333333333333334	0.04666666666666667	2	15	3.0	13.0	1.0	7.0
3	76	Isl1	0.013333333333333334	0.0	0.013333333333333334	0.00018018018018018018	2	15	43.0	59.0	15.0	12.0
3	76	Shox2	0.06666666666666667	0.008288288288288289	0.06666666666666667	0.012612612612612612	0	25	15.0	8.0	7.0	4.0
3	76	Tlx3	0.04	0.014594594594594595	0.04	0.015135135135135135	0	25	10.0	19.0	5.0	6.0
3	76	Six3	0.02666666666666667	0.0	0.02666666666666667	0.0	2	15	76.0	36.0	15.0	7.0
3	76	Phox2a	0.013333333333333334	0.0	0.013333333333333334	0.0	0	25	76.0	59.0	25.0	17.0
3	65	Kcnip3	0.03125	0.003968253968253968	0.0625	0.04786706349206349	2	10	3.0	11.0	1.0	3.0
3	65	Isl1	0.015625	0.0	0.015625	0.0	5	6	65.0	49.0	6.0	6.0
3	65	Shox2	0.0625	0.003968253968253968	0.0625	0.0091765873015873	1	12	18.0	11.0	2.0	3.0
3	65	Tlx3	0.03125	0.003224206349206349	0.046875	0.018601190476190476	3	10	12.0	13.0	2.0	3.0
3	65	Six3	0.015625	0.0	0.015625	0.0	2	10	65.0	49.0	10.0	9.0
3	30	Kcnip3	0.034482758620689655	0.006157635467980296	0.06896551724137931	0.18596059113300492	1	7	2.0	13.0	1.0	6.0
